1930,-20.623754,-51.767702
1940,-20.623664,-51.767698
1950,-20.623574,-51.767693
1960,-20.623483,-51.767689
1970,-20.623393,-51.767684
1980,-20.623303,-51.76768
1990,-20.623213,-51.767675
2000,-20.623122,-51.767671
2010,-20.623032,-51.767666
2020,-20.622942,-51.767662
2030,-20.622852,-51.767657
2040,-20.622761,-51.767653
2050,-20.622671,-51.767648
2060,-20.622581,-51.767644
2070,-20.622491,-51.76764
2080,-20.6224,-51.767635
2090,-20.62231,-51.767631
2100,-20.62222,-51.767626
2110,-20.62213,-51.767622
2120,-20.622039,-51.767617
2130,-20.621949,-51.767613
2140,-20.621859,-51.767608
2150,-20.621769,-51.767604
2160,-20.621678,-51.767599
2170,-20.621588,-51.767595
2180,-20.621498,-51.76759
2190,-20.621408,-51.767586
2200,-20.621317,-51.767581
2210,-20.621227,-51.767577
2220,-20.621137,-51.767572
2230,-20.621047,-51.767568
2240,-20.620956,-51.767563
2250,-20.620866,-51.767559
2260,-20.620776,-51.767554
2270,-20.620685,-51.76755
2280,-20.620595,-51.767545
2290,-20.620505,-51.767541
2300,-20.620415,-51.767537
2310,-20.620324,-51.767532
2320,-20.620234,-51.767528
2330,-20.620144,-51.767523
2340,-20.620054,-51.767519
2350,-20.619963,-51.767514
2360,-20.619873,-51.76751
2370,-20.619783,-51.767505
2380,-20.619693,-51.767501
2390,-20.619602,-51.767496
2400,-20.619512,-51.767492
2410,-20.619422,-51.767487
2420,-20.619332,-51.767483
2430,-20.619241,-51.767478
2440,-20.619151,-51.767474
2450,-20.619061,-51.767469
2460,-20.618971,-51.767465
2470,-20.61888,-51.76746
2480,-20.61879,-51.767456
2490,-20.6187,-51.767451
2500,-20.61861,-51.767447
2510,-20.618519,-51.767442
2520,-20.618429,-51.767438
2530,-20.618339,-51.767434
2540,-20.618249,-51.767429
2550,-20.618158,-51.767425
2560,-20.618068,-51.76742
2570,-20.617978,-51.767416
2580,-20.617888,-51.767411
2590,-20.617797,-51.767407
2600,-20.617707,-51.767402
2610,-20.617617,-51.767398
2620,-20.617527,-51.767393
2630,-20.617436,-51.767389
2640,-20.617346,-51.767384
2650,-20.617256,-51.76738
2660,-20.617166,-51.767375
2670,-20.617075,-51.767371
2680,-20.616985,-51.767366
2690,-20.616895,-51.767362
2700,-20.616805,-51.767357
2710,-20.616714,-51.767353
2720,-20.616624,-51.767348
2730,-20.616534,-51.767344
2740,-20.616444,-51.767339
2750,-20.616353,-51.767335
2760,-20.616263,-51.76733
2770,-20.616173,-51.767326
2780,-20.616082,-51.767322
2790,-20.615992,-51.767317
2800,-20.615902,-51.767313
2810,-20.615812,-51.767308
2820,-20.615721,-51.767304
2830,-20.615631,-51.767299
2840,-20.615541,-51.767295
2850,-20.615451,-51.76729
2860,-20.61536,-51.767286
2870,-20.61527,-51.767281
2880,-20.61518,-51.767277
2890,-20.61509,-51.767272
2900,-20.614999,-51.767268
2910,-20.614909,-51.767263
2920,-20.614819,-51.767259
2930,-20.614729,-51.767254
2940,-20.614638,-51.76725
2950,-20.614548,-51.767245
2960,-20.614458,-51.767241
2970,-20.614368,-51.767236
2980,-20.614277,-51.767232
2990,-20.614187,-51.767227
3000,-20.614097,-51.767223
3010,-20.614007,-51.767218
3020,-20.613916,-51.767214
3030,-20.613826,-51.767209
3040,-20.613736,-51.767204
3050,-20.613646,-51.767199
3060,-20.613555,-51.767195
3070,-20.613465,-51.76719
3080,-20.613375,-51.767185
3090,-20.613285,-51.76718
3100,-20.613194,-51.767176
3110,-20.613104,-51.767171
3120,-20.613014,-51.767166
3130,-20.612924,-51.767162
3140,-20.612833,-51.767157
3150,-20.612743,-51.767152
3160,-20.612653,-51.767147
3170,-20.612563,-51.767143
3180,-20.612472,-51.767138
3190,-20.612382,-51.767133
3200,-20.612292,-51.767128
3210,-20.612202,-51.767124
3220,-20.612112,-51.767119
3230,-20.612021,-51.767114
3240,-20.611931,-51.767109
3250,-20.611841,-51.767105
3260,-20.611751,-51.7671
3270,-20.61166,-51.767095
3280,-20.61157,-51.76709
3290,-20.61148,-51.767086
3300,-20.61139,-51.767081
3310,-20.611299,-51.767076
3320,-20.611209,-51.767071
3330,-20.611119,-51.767067
3340,-20.611029,-51.767062
3350,-20.610938,-51.767057
3360,-20.610848,-51.767053
3370,-20.610758,-51.767048
3380,-20.610668,-51.767043
3390,-20.610577,-51.767038
3400,-20.610487,-51.767034
3410,-20.610397,-51.767029
3420,-20.610307,-51.767024
3430,-20.610216,-51.767019
3440,-20.610126,-51.767015
3450,-20.610036,-51.76701
3460,-20.609946,-51.767005
3470,-20.609855,-51.767
3480,-20.609765,-51.766996
3490,-20.609675,-51.766991
3500,-20.609585,-51.766986
3510,-20.609494,-51.766981
3520,-20.609404,-51.766977
3530,-20.609314,-51.766972
3540,-20.609224,-51.766967
3550,-20.609133,-51.766962
3560,-20.609043,-51.766958
3570,-20.608953,-51.766953
3580,-20.608863,-51.766948
3590,-20.608773,-51.766944
3600,-20.608682,-51.766939
3610,-20.608592,-51.766934
3620,-20.608502,-51.766929
3630,-20.608412,-51.766925
3640,-20.608321,-51.76692
3650,-20.608231,-51.766915
3660,-20.608141,-51.76691
3670,-20.608051,-51.766906
3680,-20.60796,-51.766901
3690,-20.60787,-51.766896
3700,-20.60778,-51.766891
3710,-20.60769,-51.766887
3720,-20.607599,-51.766882
3730,-20.607509,-51.766877
3740,-20.607419,-51.766872
3750,-20.607329,-51.766868
3760,-20.607238,-51.766863
3770,-20.607148,-51.766858
3780,-20.607058,-51.766854
3790,-20.606968,-51.766849
3800,-20.606877,-51.766844
3810,-20.606787,-51.766839
3820,-20.606697,-51.766835
3830,-20.606607,-51.76683
3840,-20.606516,-51.766825
3850,-20.606426,-51.76682
3860,-20.606336,-51.766816
3870,-20.606246,-51.766811
3880,-20.606155,-51.766806
3890,-20.606065,-51.766801
3900,-20.605975,-51.766797
3910,-20.605885,-51.766792
3920,-20.605794,-51.766787
3930,-20.605704,-51.766782
3940,-20.605614,-51.766778
3950,-20.605524,-51.766773
3960,-20.605434,-51.766768
3970,-20.605343,-51.766763
3980,-20.605253,-51.766759
3990,-20.605163,-51.766754
4000,-20.605073,-51.766749
4010,-20.604982,-51.766745
4020,-20.604892,-51.76674
4030,-20.604802,-51.766735
4040,-20.604712,-51.76673
4050,-20.604621,-51.766726
4060,-20.604531,-51.766721
4070,-20.604441,-51.766716
4080,-20.604351,-51.766711
4090,-20.60426,-51.766707
4100,-20.60417,-51.766702
4110,-20.60408,-51.766697
4120,-20.60399,-51.766692
4130,-20.603899,-51.766687
4140,-20.603809,-51.766682
4150,-20.603719,-51.766677
4160,-20.603629,-51.766672
4170,-20.603538,-51.766667
4180,-20.603448,-51.766662
4190,-20.603358,-51.766657
4200,-20.603268,-51.766652
4210,-20.603178,-51.766647
4220,-20.603087,-51.766642
4230,-20.602997,-51.766635
4240,-20.602907,-51.766627
4250,-20.602817,-51.766618
4260,-20.602727,-51.766609
4270,-20.602638,-51.766598
4280,-20.602548,-51.766586
4290,-20.602458,-51.766572
4300,-20.602369,-51.766558
4310,-20.60228,-51.766543
4320,-20.602191,-51.766527
4330,-20.602102,-51.766509
4340,-20.602013,-51.766491
4350,-20.601925,-51.766471
4360,-20.601837,-51.766451
4370,-20.601749,-51.766429
4380,-20.601661,-51.766406
4390,-20.601573,-51.766383
4400,-20.601486,-51.766358
4410,-20.601399,-51.766332
4420,-20.601312,-51.766305
4430,-20.601226,-51.766277
4440,-20.60114,-51.766248
4450,-20.601054,-51.766218
4460,-20.600968,-51.766187
4470,-20.600883,-51.766155
4480,-20.600798,-51.766122
4490,-20.600714,-51.766088
4500,-20.60063,-51.766053
4510,-20.600546,-51.766017
4520,-20.600463,-51.76598
4530,-20.60038,-51.765942
4540,-20.600297,-51.765903
4550,-20.600215,-51.765862
4560,-20.600133,-51.765821
4570,-20.600052,-51.765779
4580,-20.599972,-51.765736
4590,-20.599891,-51.765692
4600,-20.599811,-51.765647
4610,-20.599732,-51.765602
4620,-20.599652,-51.765558
4630,-20.599572,-51.765513
4640,-20.599492,-51.765468
4650,-20.599412,-51.765423
4660,-20.599332,-51.765378
4670,-20.599253,-51.765333
4680,-20.599173,-51.765288
4690,-20.599093,-51.765243
4700,-20.599013,-51.765198
4710,-20.598933,-51.765153
4720,-20.598854,-51.765108
4730,-20.598774,-51.765063
4740,-20.598694,-51.765018
4750,-20.598614,-51.764973
4760,-20.598534,-51.764928
4770,-20.598455,-51.764883
4780,-20.598375,-51.764838
4790,-20.598295,-51.764793
4800,-20.598215,-51.764748
4810,-20.598135,-51.764703
4820,-20.598056,-51.764658
4830,-20.597976,-51.764613
4840,-20.597896,-51.764568
4850,-20.597816,-51.764523
4860,-20.597736,-51.764478
4870,-20.597657,-51.764433
4880,-20.597577,-51.764388
4890,-20.597497,-51.764343
4900,-20.597417,-51.764298
4910,-20.597337,-51.764253
4920,-20.597258,-51.764208
4930,-20.597178,-51.764163
4940,-20.597098,-51.764118
4950,-20.597018,-51.764073
4960,-20.596938,-51.764028
4970,-20.596858,-51.763983
4980,-20.596779,-51.763938
4990,-20.596699,-51.763893
5000,-20.596619,-51.763848
5010,-20.596539,-51.763803
5020,-20.596459,-51.763758
5030,-20.59638,-51.763713
5040,-20.5963,-51.763668
5050,-20.59622,-51.763623
5060,-20.59614,-51.763578
5070,-20.59606,-51.763533
5080,-20.595981,-51.763488
5090,-20.595901,-51.763443
5100,-20.595821,-51.763398
5110,-20.595741,-51.763353
5120,-20.595661,-51.763308
5130,-20.595582,-51.763263
5140,-20.595502,-51.763218
5150,-20.595422,-51.763173
5160,-20.595342,-51.763128
5170,-20.595262,-51.763083
5180,-20.595183,-51.763038
5190,-20.595103,-51.762993
5200,-20.595023,-51.762948
5210,-20.594943,-51.762903
5220,-20.594863,-51.762858
5230,-20.594783,-51.762813
5240,-20.594704,-51.762768
5250,-20.594624,-51.762723
5260,-20.594544,-51.762678
5270,-20.594464,-51.762633
5280,-20.594384,-51.762588
5290,-20.594305,-51.762543
5300,-20.594224,-51.7625
5310,-20.594143,-51.762457
5320,-20.594061,-51.762416
5330,-20.593979,-51.762376
5340,-20.593896,-51.762338
5350,-20.593813,-51.762301
5360,-20.593729,-51.762265
5370,-20.593645,-51.762231
5380,-20.59356,-51.762198
5390,-20.593475,-51.762167
5400,-20.593389,-51.762136
5410,-20.593303,-51.762108
5420,-20.593216,-51.76208
5430,-20.593129,-51.762055
5440,-20.593042,-51.76203
5450,-20.592954,-51.762007
5460,-20.592866,-51.761986
5470,-20.592777,-51.761965
5480,-20.592689,-51.761947
5490,-20.5926,-51.761929
5500,-20.592511,-51.761914
5510,-20.592421,-51.761899
5520,-20.592332,-51.761886
5530,-20.592242,-51.761875
5540,-20.592153,-51.761863
5550,-20.592063,-51.761851
5560,-20.591973,-51.76184
5570,-20.591884,-51.761828
5580,-20.591794,-51.761816
5590,-20.591704,-51.761805
5600,-20.591615,-51.761793
5610,-20.591525,-51.761781
5620,-20.591435,-51.76177
5630,-20.591345,-51.761758
5640,-20.591256,-51.761746
5650,-20.591166,-51.761735
5660,-20.591076,-51.761723
5670,-20.590987,-51.761711
5680,-20.590897,-51.7617
5690,-20.590807,-51.761688
5700,-20.590718,-51.761676
5710,-20.590628,-51.761665
5720,-20.590538,-51.761653
5730,-20.590449,-51.761641
5740,-20.590359,-51.761629
5750,-20.590269,-51.761618
5760,-20.59018,-51.761606
5770,-20.59009,-51.761594
5780,-20.59,-51.761583
5790,-20.589911,-51.761571
5800,-20.589821,-51.761559
5810,-20.589731,-51.761548
5820,-20.589642,-51.761536
5830,-20.589552,-51.761524
5840,-20.589462,-51.761512
5850,-20.589373,-51.761499
5860,-20.589283,-51.761486
5870,-20.589194,-51.761472
5880,-20.589105,-51.761457
5890,-20.589015,-51.761442
5900,-20.588926,-51.761426
5910,-20.588837,-51.76141
5920,-20.588748,-51.761393
5930,-20.588659,-51.761375
5940,-20.588571,-51.761357
5950,-20.588482,-51.761338
5960,-20.588394,-51.761319
5970,-20.588305,-51.761299
5980,-20.588217,-51.761278
5990,-20.588129,-51.761257
6000,-20.588041,-51.761236
6010,-20.587953,-51.761213
6020,-20.587865,-51.761191
6030,-20.587778,-51.761167
6040,-20.58769,-51.761143
6050,-20.587603,-51.761118
6060,-20.587516,-51.761093
6070,-20.587429,-51.761068
6080,-20.587342,-51.761041
6090,-20.587255,-51.761014
6100,-20.587168,-51.760987
6110,-20.587082,-51.760959
6120,-20.586996,-51.76093
6130,-20.58691,-51.760901
6140,-20.586824,-51.760871
6150,-20.586738,-51.760841
6160,-20.586652,-51.76081
6170,-20.586567,-51.760778
6180,-20.586482,-51.760746
6190,-20.586397,-51.760714
6200,-20.586312,-51.760681
6210,-20.586228,-51.760647
6220,-20.586143,-51.760613
6230,-20.586059,-51.760578
6240,-20.585975,-51.760542
6250,-20.585891,-51.760506
6260,-20.585808,-51.76047
6270,-20.585724,-51.760434
6280,-20.58564,-51.760397
6290,-20.585557,-51.760361
6300,-20.585473,-51.760324
6310,-20.58539,-51.760288
6320,-20.585306,-51.760252
6330,-20.585222,-51.760215
6340,-20.585139,-51.760179
6350,-20.585055,-51.760143
6360,-20.584972,-51.760106
6370,-20.584888,-51.76007
6380,-20.584804,-51.760033
6390,-20.584721,-51.759997
6400,-20.584637,-51.759961
6410,-20.584554,-51.759924
6420,-20.58447,-51.759888
6430,-20.584386,-51.759852
6440,-20.584303,-51.759815
6450,-20.584219,-51.759779
6460,-20.584135,-51.759742
6470,-20.584052,-51.759706
6480,-20.583968,-51.75967
6490,-20.583885,-51.759633
6500,-20.583801,-51.759597
6510,-20.583717,-51.759561
6520,-20.583634,-51.759524
6530,-20.58355,-51.759488
6540,-20.583467,-51.759451
6550,-20.583383,-51.759415
6560,-20.583299,-51.759379
6570,-20.583216,-51.759342
6580,-20.583132,-51.759306
6590,-20.583049,-51.75927
6600,-20.582965,-51.759233
6610,-20.582881,-51.759197
6620,-20.582797,-51.759163
6630,-20.582712,-51.759129
6640,-20.582627,-51.759097
6650,-20.582541,-51.759067
6660,-20.582455,-51.759038
6670,-20.582369,-51.75901
6680,-20.582282,-51.758984
6690,-20.582195,-51.758959
6700,-20.582107,-51.758936
6710,-20.582019,-51.758914
6720,-20.581931,-51.758893
6730,-20.581842,-51.758874
6740,-20.581753,-51.758857
6750,-20.581664,-51.75884
6760,-20.581575,-51.758826
6770,-20.581485,-51.758812
6780,-20.581396,-51.758801
6790,-20.581306,-51.75879
6800,-20.581216,-51.758781
6810,-20.581126,-51.758774
6820,-20.581036,-51.758768
6830,-20.580945,-51.758764
6840,-20.580855,-51.758761
6850,-20.580765,-51.758759
6860,-20.580674,-51.758759
6870,-20.580584,-51.758761
6880,-20.580494,-51.758764
6890,-20.580404,-51.758768
6900,-20.580313,-51.758774
6910,-20.580223,-51.758781
6920,-20.580133,-51.75879
6930,-20.580044,-51.7588
6940,-20.579954,-51.758812
6950,-20.579864,-51.758825
6960,-20.579775,-51.75884
6970,-20.579686,-51.758856
6980,-20.579597,-51.758874
6990,-20.579509,-51.758893
7000,-20.57942,-51.758913
7010,-20.579332,-51.758933
7020,-20.579244,-51.758954
7030,-20.579155,-51.758974
7040,-20.579067,-51.758994
7050,-20.578979,-51.759015
7060,-20.57889,-51.759035
7070,-20.578802,-51.759055
7080,-20.578714,-51.759076
7090,-20.578626,-51.759096
7100,-20.578537,-51.759116
7110,-20.578449,-51.759137
7120,-20.578361,-51.759157
7130,-20.578272,-51.759177
7140,-20.578184,-51.759198
7150,-20.578096,-51.759218
7160,-20.578007,-51.759238
7170,-20.577919,-51.759259
7180,-20.577831,-51.759279
7190,-20.577743,-51.759299
7200,-20.577654,-51.75932
7210,-20.577566,-51.75934
7220,-20.577478,-51.75936
7230,-20.577389,-51.759381
7240,-20.577301,-51.759401
7250,-20.577213,-51.759421
7260,-20.577124,-51.759442
7270,-20.577036,-51.759462
7280,-20.576948,-51.759482
7290,-20.57686,-51.759503
7300,-20.576771,-51.759523
7310,-20.576683,-51.759543
7320,-20.576595,-51.759564
7330,-20.576506,-51.759584
7340,-20.576418,-51.759604
7350,-20.57633,-51.759625
7360,-20.576241,-51.759645
7370,-20.576153,-51.759665
7380,-20.576065,-51.759686
7390,-20.575977,-51.759706
7400,-20.575888,-51.759726
7410,-20.5758,-51.759747
7420,-20.575712,-51.759767
7430,-20.575623,-51.759787
7440,-20.575535,-51.759808
7450,-20.575447,-51.759828
7460,-20.575358,-51.759848
7470,-20.57527,-51.759869
7480,-20.575182,-51.759889
7490,-20.575094,-51.759909
7500,-20.575005,-51.75993
7510,-20.574917,-51.75995
7520,-20.574829,-51.75997
7530,-20.57474,-51.759991
7540,-20.574652,-51.760011
7550,-20.574564,-51.760031
7560,-20.574475,-51.760052
7570,-20.574387,-51.760072
7580,-20.574299,-51.760092
7590,-20.574211,-51.760113
7600,-20.574122,-51.760133
7610,-20.574034,-51.760153
7620,-20.573946,-51.760174
7630,-20.573857,-51.760194
7640,-20.573769,-51.760214
7650,-20.573681,-51.760235
7660,-20.573592,-51.760255
7670,-20.573504,-51.760275
7680,-20.573416,-51.760296
7690,-20.573328,-51.760316
7700,-20.573239,-51.760336
7710,-20.573151,-51.760357
7720,-20.573063,-51.760377
7730,-20.572974,-51.760397
7740,-20.572886,-51.760418
7750,-20.572798,-51.760438
7760,-20.572709,-51.760458
7770,-20.572621,-51.760479
7780,-20.572533,-51.760499
7790,-20.572444,-51.760519
7800,-20.572356,-51.76054
7810,-20.572268,-51.76056
7820,-20.57218,-51.76058
7830,-20.572091,-51.760601
7840,-20.572003,-51.760621
7850,-20.571915,-51.760641
7860,-20.571826,-51.760662
7870,-20.571738,-51.760682
7880,-20.57165,-51.760702
7890,-20.571561,-51.760723
7900,-20.571473,-51.760743
7910,-20.571385,-51.760763
7920,-20.571297,-51.760784
7930,-20.571208,-51.760804
7940,-20.57112,-51.760824
7950,-20.571032,-51.760845
7960,-20.570943,-51.760865
7970,-20.570855,-51.760885
7980,-20.570767,-51.760906
7990,-20.570678,-51.760926
8000,-20.57059,-51.760946
8010,-20.570502,-51.760967
8020,-20.570414,-51.760987
8030,-20.570325,-51.761007
8040,-20.570237,-51.761028
8050,-20.570149,-51.761048
8060,-20.57006,-51.761068
8070,-20.569972,-51.761089
8080,-20.569884,-51.761109
8090,-20.569795,-51.761129
8100,-20.569707,-51.76115
8110,-20.569619,-51.76117
8120,-20.569531,-51.76119
8130,-20.569442,-51.761211
8140,-20.569354,-51.761231
8150,-20.569266,-51.761251
8160,-20.569177,-51.761272
8170,-20.569089,-51.761292
8180,-20.569001,-51.761312
8190,-20.568912,-51.761333
8200,-20.568824,-51.761353
8210,-20.568736,-51.761373
8220,-20.568648,-51.761394
8230,-20.568559,-51.761414
8240,-20.568471,-51.761434
8250,-20.568383,-51.761455
8260,-20.568294,-51.761475
8270,-20.568206,-51.761495
8280,-20.568118,-51.761516
8290,-20.568029,-51.761536
8300,-20.567941,-51.761556
8310,-20.567853,-51.761577
8320,-20.567765,-51.761597
8330,-20.567676,-51.761617
8340,-20.567588,-51.761638
8350,-20.5675,-51.761658
8360,-20.567411,-51.761678
8370,-20.567323,-51.761699
8380,-20.567235,-51.761719
8390,-20.567146,-51.761739
8400,-20.567058,-51.76176
8410,-20.56697,-51.76178
8420,-20.566882,-51.7618
8430,-20.566793,-51.761821
8440,-20.566705,-51.761841
8450,-20.566617,-51.761861
8460,-20.566528,-51.761882
8470,-20.56644,-51.761902
8480,-20.566352,-51.761922
8490,-20.566263,-51.761943
8500,-20.566175,-51.761963
8510,-20.566087,-51.761983
8520,-20.565998,-51.762004
8530,-20.56591,-51.762024
8540,-20.565822,-51.762044
8550,-20.565734,-51.762065
8560,-20.565645,-51.762085
8570,-20.565557,-51.762105
8580,-20.565469,-51.762126
8590,-20.56538,-51.762146
8600,-20.565292,-51.762166
8610,-20.565204,-51.762187
8620,-20.565115,-51.762207
8630,-20.565027,-51.762227
8640,-20.564939,-51.762248
8650,-20.564851,-51.762268
8660,-20.564762,-51.762288
8670,-20.564674,-51.762309
8680,-20.564586,-51.762329
8690,-20.564497,-51.762349
8700,-20.564409,-51.76237
8710,-20.564321,-51.76239
8720,-20.564232,-51.76241
8730,-20.564144,-51.762431
8740,-20.564056,-51.762451
8750,-20.563968,-51.762471
8760,-20.563879,-51.762492
8770,-20.563791,-51.762512
8780,-20.563703,-51.762532
8790,-20.563614,-51.762553
8800,-20.563526,-51.762573
8810,-20.563438,-51.762593
8820,-20.563349,-51.762614
8830,-20.563261,-51.762634
8840,-20.563173,-51.762654
8850,-20.563085,-51.762675
8860,-20.562996,-51.762695
8870,-20.562908,-51.762715
8880,-20.56282,-51.762736
8890,-20.562731,-51.762756
8900,-20.562643,-51.762776
8910,-20.562555,-51.762797
8920,-20.562466,-51.762817
8930,-20.562378,-51.762837
8940,-20.56229,-51.762858
8950,-20.562202,-51.762878
8960,-20.562113,-51.762898
8970,-20.562025,-51.762919
8980,-20.561937,-51.762939
8990,-20.561848,-51.762959
9000,-20.56176,-51.76298
9010,-20.561672,-51.763
9020,-20.561583,-51.76302
9030,-20.561495,-51.763041
9040,-20.561407,-51.763061
9050,-20.561319,-51.763081
9060,-20.56123,-51.763102
9070,-20.561142,-51.763122
9080,-20.561054,-51.763142
9090,-20.560965,-51.763163
9100,-20.560877,-51.763183
9110,-20.560789,-51.763203
9120,-20.5607,-51.763224
9130,-20.560612,-51.763244
9140,-20.560524,-51.763264
9150,-20.560435,-51.763285
9160,-20.560347,-51.763305
9170,-20.560259,-51.763325
9180,-20.560171,-51.763346
9190,-20.560082,-51.763366
9200,-20.559994,-51.763386
9210,-20.559906,-51.763407
9220,-20.559817,-51.763427
9230,-20.559729,-51.763447
9240,-20.559641,-51.763468
9250,-20.559552,-51.763488
9260,-20.559464,-51.763508
9270,-20.559376,-51.763529
9280,-20.559288,-51.763549
9290,-20.559199,-51.76357
9300,-20.559111,-51.763591
9310,-20.559023,-51.763612
9320,-20.558935,-51.763634
9330,-20.558847,-51.763655
9340,-20.558759,-51.763676
9350,-20.558671,-51.763697
9360,-20.558583,-51.763718
9370,-20.558494,-51.76374
9380,-20.558406,-51.763761
9390,-20.558318,-51.763782
